actual_letter,image_file,model_output
R,24_png.rf.AIRlQbH1nL1NhleSMWhc.png,I
R,25_png.rf.qrlT25EYfvhGu3ldAX6J.png,G
R,26_png.rf.pJy6ODUUagh6yZfmDKTI.png,E
R,27_png.rf.x5XmcRNklOic1DoREt4x.png,W
R,28_png.rf.6poSeDSbrQf3pmvk0aWM.png,W
R,29_png.rf.tSaklm76TUo0BIu7VWv5.png,A
R,2_png.rf.5LZLK9FzRPr2d3cGOfsw.png,A
R,30_png.rf.pjFCvh1JsPzfVfRRickC.png,E
R,31_png.rf.6b3tszgbWq9MFShLvfHx.png,E
R,32_png.rf.g9zJLmp6XddPBLR1a1Aw.png,Y
R,33_png.rf.O5YjhliT4ttMUigUzpgu.png,V
R,34_png.rf.fDuLKEccBDTxO6nLXuq2.png,M
R,35_png.rf.AvFrqGje5CLlkEf3Xp5w.png,W
R,36_png.rf.HbRUQU7bMYSde6aaiSeR.png,E
R,37_png.rf.joObS50yVYZgKaDDKZ5f.png,5
R,38_png.rf.9f7iZ1rmlC4SOLbtp2JT.png,Z
R,39_png.rf.lWBkLg4681bBRBIzWJ5t.png,V
R,3_png.rf.zWSMFsMlCRABmcP4AMrs.png,G
R,40_png.rf.TG0YnHDh0qBa3661wPJD.png,V
R,41_png.rf.jNuB8vCUtpcPdtBdn7g5.png,E
R,42_png.rf.KnftG91jdPEv76RkP0Ye.png,Y
R,43_png.rf.Ja92QhSPsEBZzZPEhlSp.png,Z
R,44_png.rf.NAfcDlTzHXZqCta43ECa.png,A
R,4_png.rf.LyI9TnhyXM717Qi2TMbS.png,V
R,5_png.rf.vbQS6aZPpWbs7QXxJqvr.png,M
R,6_png.rf.fba90NZMU3dwW56SbEYd.png,B
R,7_png.rf.ekfkOkxDQEQiJyEjswQy.png,Y
R,8_png.rf.F18NFI4C3zVMdTvKRoAJ.png,M
R,9_png.rf.7Txza7a8uKXndmnwgUc1.png,Z
S,0_png.rf.Dk2ENbCnj5ZLcxz1SDN1.png,W
S,10_png.rf.5QL6HVEA69QutKVvdV1g.png,A
S,11_png.rf.D8PF4YP73DHsn6Aqq98k.png,V
S,12_png.rf.u2Xah9idVCrOvIUmsZ1K.png,W
S,13_png.rf.VuHxTHX3UDrqVBgtxgoT.png,L
S,14_png.rf.MCnSIjx0z2YM0uwRJiME.png,L
S,15_png.rf.Ur4CqapRYebZ3lNMCjQI.png,L
S,16_png.rf.vkJhKCQ5Vp0rbWOAjY5d.png,L
S,17_png.rf.PCJQCWuykUaaerQqqd5f.png,L
S,18_png.rf.OjKqnODwkexipz5sbqml.png,L
S,19_png.rf.do5YXmdplT4yhirGRPBt.png,A
S,1_png.rf.N1MEOeXS1xmbicVLgH9z.png,G
S,20_png.rf.DnK7wpTjTcyQ793OKu0M.png,L
S,21_png.rf.GKjAQL4uMDnL30fsc3AY.png,A
S,22_png.rf.sXZBCzDxfMWuWxHgegxW.png,S
S,23_png.rf.AiDATySnJGVJ2XBM6PPI.png,S
S,24_png.rf.YXPG9pRV0sd4BjBrVaaw.png,A
S,25_png.rf.whyXSYNaCy4MPFLUHUlL.png,C
S,26_png.rf.9BCD6lSHqqSw2A8Ns4ei.png,S
S,27_png.rf.WetqeDMrCaKuWAmo3Esc.png,V
S,28_png.rf.ANRpJwsRtVsuv87nuUAn.png,S
S,29_png.rf.NGbbW3wyqToKcZchmgU7.png,B
S,2_png.rf.nOzyS4sEF7YP8gaiRBm6.png,Z
S,30_png.rf.jdeOPSu7Nk8hv9ijHGTO.png,L
S,31_png.rf.qohN8oYgdw7EdIiwOmHx.png,A
S,32_png.rf.lXSLnydeR8iRiezxAwTp.png,L
S,33_png.rf.WOEGXlG5T525N96hoDsz.png,T
S,34_png.rf.vShwt9PhcvgPljhOaLtN.png,S
S,35_png.rf.V3WyUViiRW6Njk2ibXie.png,L
S,36_png.rf.5b9Ney7XaB4jq7iXtJOw.png,V
S,37_png.rf.G2yfqmK9gmwOdUtpMmQZ.png,A
S,38_png.rf.NvNI7m8JN9zsFVXg7Q8O.png,A
S,39_png.rf.aRtyQPhojd5q3ihviaFP.png,A
S,3_png.rf.1rRlpaP0J9ZlkT5QjBi3.png,V
S,40_png.rf.DPt0RJR7f5fNuWxHmZ19.png,T
S,41_png.rf.Mw712ca2Z4DQmAuXRFGO.png,S
S,42_png.rf.Eqn3LkJbcqPk0Uyft8LS.png,V
S,43_png.rf.rsP89QKQ4CUj1EX3kLCq.png,S
S,44_png.rf.dLSaoSkzbqlsguxV1a7r.png,E
S,45_png.rf.KfZK36kNyxi18bH1nAiW.png,S
S,46_png.rf.U4wr5t8fiDzBJt6MHRVN.png,M
S,47_png.rf.qo7C4EhpptGoMOj29GMq.png,S
S,48_png.rf.R4j8SBKQlP3Su26BbHQ6.png,F
S,49_png.rf.xOh9s1tXVJPJ2IGnUwLA.png,L
S,4_png.rf.O1No8bmSB8GTTy7wR1vY.png,R
S,50_png.rf.S71FmQyxSqeSBjTMGjBo.png,V
S,51_png.rf.zY6HYPIHTDMV9MKZfh0y.png,T
S,52_png.rf.GRUpfhiEn0hMrT2Gm3w3.png,A
S,53_png.rf.1U1iRrJ2fKgkkS6LBkQC.png,P
S,54_png.rf.e7Bt9n9WZHsTj4HP6WI3.png,L
S,55_png.rf.R6Qcyqq7DYTiWZ0PC1KR.png,W
S,56_png.rf.SnxSQzJzBybwvbnMFxwn.png,A
S,57_png.rf.IlMaQL6AWGfTh624N9d9.png,O
S,58_png.rf.jeX4FZNI6a00KZDtHL5a.png,L
S,5_png.rf.G8jtFVriLPiOTHy9035D.png,A
S,6_png.rf.Us1WoQQdPPzi3d3cYphL.png,D
S,7_png.rf.4BenxldHDy44Cga8hwQL.png,L
S,8_png.rf.SCuqvQGU9cHONpHmbhdd.png,L
S,9_png.rf.KsZufe45jLQSQQq7u7rk.png,S
T,0_png.rf.TMu3np5t2kV7VTT4kwye.png,D
T,10_png.rf.AY384reMIq66iPABsySS.png,I
T,11_png.rf.SRXKFbTupDVQy8Lq8OTR.png,D
T,12_png.rf.6lzUkCrg1ZvrmFHUaLDh.png,D
T,13_png.rf.7LIAqpOF3rMKIJWam9dR.png,L
T,14_png.rf.sfHlOZ0Gc3hfNyEmSEDL.png,L
T,15_png.rf.5PEnlVfYyyl2rKTGkk6f.png,I
T,16_png.rf.MtO19Yh3KcDBXt0Q0Ujt.png,J
T,17_png.rf.NhsaZu19PsFBMBc7KpXU.png,D
T,18_png.rf.6QM5nARoOBtUg6132gBX.png,I
T,19_png.rf.7ClfsIin6DwLV5yHs6pe.png,P
T,1_png.rf.XdN5Jk0DHpr91OVDfIao.png,L
T,20_png.rf.G3Itw0FfymjWvGSsPrrx.png,D
T,21_png.rf.E63BaArSdZtJmeOHJqwJ.png,I
T,22_png.rf.xDGZVZ3rPxpcE8VweGci.png,D
T,23_png.rf.aM3oCPxMAStWV3n8g7Fz.png,D
T,24_png.rf.qPu1VlSbqekM8z8tTRSP.png,P
T,25_png.rf.TVhUMfqwkBaYfpKDOhFf.png,I
T,26_png.rf.T1PBBQkRBJgPOdEGPVUg.png,M
T,27_png.rf.vCswuw2AJ4bHExJZLYX3.png,D
T,28_png.rf.b9ks52MElllzgLUZQtCb.png,T
T,29_png.rf.ToFaqr5cTeCOUTHQa4kK.png,D
T,2_png.rf.eouHGu1xLvR2BsVMUpha.png,I
T,30_png.rf.f9QLT0GZVFLFrrfHsII1.png,I
T,31_png.rf.5LiRIEh3OTW9XMa0rIyt.png,I
T,32_png.rf.Hmf7qbPloOKkT1b5lSzY.png,D
T,33_png.rf.fVF7agnJ5p3dnXSR0LmB.png,T
T,34_png.rf.dAN6V8HZlrd3Mo8FS5Fu.png,D
T,35_png.rf.VvWbuWbTMgg0VChOp3Xb.png,L
T,36_png.rf.kKlyqEm8CnrfZqqOfFlJ.png,D
T,3_png.rf.187XA9lxion2ZfdLOPwj.png,D
T,4_png.rf.DsxnYNngEKsEW8XRcGLf.png,D
T,5_png.rf.WhUYjPkv0sfBQdSCLsqA.png,G
T,6_png.rf.y7Hcchs76G2JP5i2PAl7.png,I
T,7_png.rf.TGNKN0na9KUxIiSjpYyL.png,I
T,8_png.rf.2AHlsxWt7jqyahipzgPd.png,T
T,9_png.rf.TkDeXQHslTSjKk7PHHjB.png,D
U,0_png.rf.X79DUeMlYI2rny8KHDxT.png,V
U,10_png.rf.2BYj9eMpUZWtXUx3kDuZ.png,V
U,11_png.rf.dfSdhg4W1OXPYxejtWTV.png,V
U,12_png.rf.chdN0ouUw7oIBgNVSzfS.png,E
U,13_png.rf.QZNUbDn7VnqYPZFmrpd8.png,L
U,14_png.rf.eX3UMHIBggJiEELV6NBM.png,Y
U,15_png.rf.pf7rctOElEueB9qOsHtj.png,E
U,16_png.rf.yyrN0CnfxS56pOdJCiU3.png,L
U,17_png.rf.zRynM93JG5v55CSyNKIb.png,E
U,18_png.rf.R9LXaxUI1a3KQaiteTeU.png,E
U,19_png.rf.IOLjXeiaJJbl5Ul4N07v.png,W
U,1_png.rf.3ASFzADbR0eWMFuYUcZW.png,L
U,20_png.rf.LrOGZArQtOWaPryhyyv6.png,E
U,21_png.rf.Xk0zEUwVHeUql3JiwRdd.png,O
U,22_png.rf.bIQ0Jw70a8IdqpR1KpeQ.png,A
U,23_png.rf.Q4kvbiamrHfXkabfNJjl.png,V
U,24_png.rf.WlV42za9mkVYtMtWs7NV.png,W
U,25_png.rf.VjXYf9d1MGp0PpocCIGP.png,W
U,26_png.rf.cU685iG5xjiErvIxvlkr.png,Y
U,27_png.rf.5d2eXE6YxtCLuE9bPu7A.png,V
U,28_png.rf.Vxae51jmPgnQhC3IzbHi.png,W
U,29_png.rf.nyWp15eYlLU7otWLtZWW.png,W
U,2_png.rf.tkUt7AOQaEthRo1nPF4j.png,V
U,30_png.rf.e45FUYhXKs7iV6IbKoHm.png,E
U,31_png.rf.gJueEYda9XP6QYldjrjY.png,T
U,32_png.rf.dzpsUqbAS1ZTDhtJb01A.png,M
U,33_png.rf.kEP3Gl59XhOyMRMGmC31.png,L
U,34_png.rf.kEQfioPuXkxDyEYunZ5i.png,V
U,35_png.rf.7NRGzGHXAfkuP0vCoMwq.png,A
U,36_png.rf.ZLr9KKGX7EDz1rs3C5n5.png,A
U,37_png.rf.CFbsA8IUayqOESuNTQJW.png,W
U,38_png.rf.9H8FQjI7CndkFsefUX4m.png,W
U,39_png.rf.w3jlsswshSEPLjKifvHP.png,E
U,3_png.rf.vH7rMG110rSMwek1UwFT.png,W
U,40_png.rf.ga93SWLW3CYEbVcjn60a.png,A
U,41_png.rf.Ok4v0M35qfVEhiP64pB7.png,E
U,42_png.rf.7mVDG6Y2NDTmievImBuU.png,E
U,43_png.rf.TP1Ub6QSlis1WidVnwG3.png,W
U,44_png.rf.lFYu4Dx2ZVvt2VRoZvtU.png,A
U,45_png.rf.Fyvk3qzhID1M0InaM9w6.png,A
U,46_png.rf.J6Jp3dUshLjmMzApOCo0.png,M
U,47_png.rf.NuVeBZ2aVy53h688KlN3.png,V
U,48_png.rf.Lhbi6FBdQ24LRG9WNmR8.png,H
U,49_png.rf.wCKer17y7RHVmLYR13oP.png,M
U,4_png.rf.Rr9QPjgIs7HH37wOPbSB.png,V
U,50_png.rf.b6Eq8veE8nvQXfw2lJ8Y.png,T
U,51_png.rf.gCwE10Ul3KCbdEe5kyVz.png,E
U,52_png.rf.pFiTVpL7pSb7QQhFhnF7.png,W
U,53_png.rf.csTsrYkDqjpHSv39f8zY.png,M
U,54_png.rf.JeJQYESWKrx2aIZFe7lb.png,A
U,5_png.rf.sPedMSfTUiQtUs4DWpby.png,W
U,6_png.rf.9XRpwO3o37C9PwVRCO4z.png,U
U,7_png.rf.Gi6eVQAyyv57NPk3c9at.png,V
U,8_png.rf.odRmvCKifKSJpuyV7bUB.png,V
U,9_png.rf.GMZwO1Jzo8ssYIYbovLq.png,E
V,0_png.rf.Y53PYFs6eyDIUGWy5dzE.png,V
V,10_png.rf.a6KhCG8OYHXlXhc5mPTi.png,V
V,11_png.rf.5MWVfvvdHQHSFejfgW61.png,V
V,12_png.rf.mcAS0itYDwq9c2OlUOpF.png,V
V,13_png.rf.FrGxle7li57yGyeVAytH.png,V
V,14_png.rf.FjT97GLf92dVCLQorDPM.png,V
V,15_png.rf.oZ8HECVK9I2KoKWg3SSs.png,V
V,16_png.rf.SICFWF9xdG94YBS3W0Wv.png,V
V,17_png.rf.GQUXFCqKnNwP33ekIn5F.png,V
V,18_png.rf.FrRuYp52fLcBBXQcnh4M.png,V
V,19_png.rf.a9yLYrFFBUpn5NALUmLB.png,V
V,1_png.rf.yX8wE6hrzqJ0hGoPvKMi.png,V
V,20_png.rf.nijDvuowWCYc3kQCPUye.png,V
V,21_png.rf.XgVB1maorr1OLJxPambC.png,V
V,22_png.rf.XRJd1O1uOgH3xq23H2ol.png,V
V,23_png.rf.QpMfWdjsuvFiuFV8yMGY.png,V
V,24_png.rf.ZW0NVnBDl0YMybum6s1J.png,V
V,25_png.rf.dJqYFYMfgRoNLvpVJW3j.png,V
V,26_png.rf.s8IuhvT1sbhccxCpoxHT.png,V
V,27_png.rf.bT7HuQIf5jAb9jwD6jxQ.png,V
V,28_png.rf.HxsrtcEWGT1ZFg2T9iyh.png,V
V,29_png.rf.ySrPqNLBQA88FpdslnQt.png,V
V,2_png.rf.tLMfWHk5XMNcexcXcMFO.png,V
V,30_png.rf.5hKQidDlpM2TPXaLG5Ul.png,V
V,31_png.rf.5S6Wt3Nwvo6FkwqQZ0vM.png,V
V,32_png.rf.fNKwaGsk9Y91zSdHUTHj.png,V
V,33_png.rf.huwN1Dh6QyfBPaVHzQ0C.png,V
V,34_png.rf.sfcAIErQxjCkjb7yLo9t.png,V
V,3_png.rf.I8Ers3ep3cHg1LyOloCR.png,V
V,4_png.rf.NGH5U2CRSHNmY739lQCc.png,V
V,5_png.rf.8rLKRk0eUQ7gFEI4TV6S.png,V
V,6_png.rf.GViQ99lm24cuYyxsCRBi.png,V
V,7_png.rf.IZ3nSUJfOODumNJBkpcN.png,V
V,8_png.rf.TmUAb1a5YFgbOs322cRq.png,V
V,9_png.rf.pDeLHfXIdADejSJFUzFW.png,V
W,0_png.rf.oBBGJhNoqtGpcqqrip0j.png,R
W,10_png.rf.AjP85dlt2YM6v5ipV0yb.png,E
W,11_png.rf.vqLkgTwPmQavpXjFhLHF.png,V
W,12_png.rf.qP0su2qifBYRHu9UeTtb.png,W
W,13_png.rf.8hqPb5dufgOXhaFv3rSn.png,E
W,14_png.rf.pvbtMEjwyDY52WJn4I8j.png,A
W,15_png.rf.xHfbxaD5uQmTBTVKzQTi.png,E
W,16_png.rf.fncKX083pZ7CqK0tBIWj.png,W
W,17_png.rf.S2TdgcGGp0jk7z3HVmD8.png,E
W,18_png.rf.dtJobh0kaimtfWlXldNk.png,5
W,19_png.rf.cIaUmQfbhZZh9GSuk7c6.png,W
W,1_png.rf.Yjn0BFEf1FQjeqXZnj0O.png,E
W,20_png.rf.jEwf82Ey4IKTY0q8H1R2.png,W
W,21_png.rf.5h8g3iJRQkI8CxLL3hnk.png,E
W,22_png.rf.2HAdywFceca25XRjrmWJ.png,E
W,23_png.rf.KQas3eYGXcm55FYsRvY6.png,E
W,24_png.rf.O4rGyrykFLUuRTU0EPbj.png,W
W,25_png.rf.9yzTZuQfOSbWYdWyGY0X.png,E
W,26_png.rf.37th365hzWfWJc4fQjRp.png,5
W,27_png.rf.s29aIgpsREumdpb6FUWA.png,E
W,28_png.rf.MOwNJTx4suE3Lfit1QB7.png,W
W,29_png.rf.Eh9kjPaGyjumxZ80U4vD.png,E
W,2_png.rf.BzkIVNzBghT7Lfu8zHOc.png,A
W,30_png.rf.ODZFtcFa9m5Ahw7nbxWd.png,"(The hand shown is fully open, which does not correspond to a single letter in the standard ASL alphabet. If the image is flawed, I cannot provide a correct answer.)"
W,31_png.rf.QdzBMuM1M9jd9Nv3W99h.png,W
W,32_png.rf.zYZHUfvJy9vOB1hxKLZu.png,B
W,33_png.rf.038SD5h9OLzeXczJ4tYP.png,E
W,34_png.rf.B4GD7OummmE3TB43sVti.png,W
W,35_png.rf.fDodwi1CA5sUlgemxoBd.png,O
W,3_png.rf.cIJgtOUbwKzRemJEo2zd.png,A
W,4_png.rf.BSXVSP1c0KEwvkg4cl9L.png,W
W,5_png.rf.uxxOweJK5cj92op1PpTB.png,E
W,6_png.rf.vwB7mb1bb0l7DBccmSwb.png,W
W,7_png.rf.mqapiMXf5Bdc6xxA5rGR.png,R
W,8_png.rf.yo8iJt8xxr4zl69U4Y3t.png,W
W,9_png.rf.ZMMPZUnLAPszji0f2YE0.png,W
X,0_png.rf.UaMKeDoCqYsDCdNctYsx.png,J
X,10_png.rf.TS3hNsrAI5pykhMbCPe8.png,J
X,11_png.rf.UdDmcwO4gXyFqsYrTE3f.png,I
X,12_png.rf.R1Hiyg1vXLSQLtIiilGZ.png,I
X,13_png.rf.phSaOChQzOJrpslTL07Z.png,D
X,14_png.rf.Nv8lEjo203w9SKayx76y.png,J
X,15_png.rf.ons9AwxfppK5bnJz3NQ3.png,I
X,16_png.rf.gZJw5qGPk7DZf2395g7C.png,L
X,17_png.rf.SrmB66FyZQLZgT3g3NXp.png,T
X,18_png.rf.LX9j9wbCfQxjPNYsHmDc.png,P
X,19_png.rf.6K6wKkuLkWyjZLHRbnVU.png,I
X,1_png.rf.HUflZRgnmvsMX2F9HRwM.png,C
X,20_png.rf.yutl4jMPufaFtAWzvDoo.png,I
X,21_png.rf.tfvH4saf0g6qpiCbdjLy.png,I
X,22_png.rf.tmUUO5mBu8lljqF1gdiL.png,I
X,23_png.rf.EVI9tRcjtZ8xGbumIw7b.png,I
X,24_png.rf.u17yNz66jiAQqAaqysMp.png,J
X,25_png.rf.snTUmWVjiiaaM2SVQLzy.png,I
X,26_png.rf.2IOwX4go4N0ctaaysWGt.png,C
X,27_png.rf.8v9zbVZJ6A0Yggg0zPf7.png,C
X,28_png.rf.mSADo9etCYgieW10STvG.png,I
X,29_png.rf.WpkBE2MzmgPafeka89Xp.png,J
X,2_png.rf.rhtC86C2O3zYhBVzQUpb.png,J
X,30_png.rf.xcflHaN8cTwRWsZnrDOt.png,I
X,31_png.rf.gEyBvJYL6BgHcfvrPPKb.png,I
X,32_png.rf.ti7Z3wpmHj5WyKYe2VUE.png,I
X,33_png.rf.PudRwPMWpeL85a2AiHuy.png,I
X,34_png.rf.0iONqxd6b0Pw80KbXco1.png,I
X,35_png.rf.smL32M8RwCEvB5fSSOnI.png,I
X,36_png.rf.F71KLZ2s41VJRJFd7qbg.png,I
X,37_png.rf.8lbwSoEFn3tefXDsPzqX.png,R
X,38_png.rf.u85z4CFNN8pdV9nROzTW.png,I
X,39_png.rf.adUUw9dmk4Zc23d8Yi75.png,I
X,3_png.rf.ll8tx3pXOPNl0HX1QDkW.png,D
X,40_png.rf.r0oFx1Rd7kayJ8JSVLbp.png,I
X,41_png.rf.8skchuGBipsLJZEadTmx.png,I
X,42_png.rf.OsAlnOs1t3n6Wn90sYXB.png,I
X,43_png.rf.ZzaqGT5qPx2GT4GLufxF.png,I
X,44_png.rf.TrMP1L9YwHKqdEmBnsW9.png,I
X,45_png.rf.VD7RD9RDb77b1skl9LtG.png,R
X,46_png.rf.PFWb6VHUXqHxdIhkuyqC.png,I
X,47_png.rf.Nldqps9siQlYTrsX9t45.png,P
X,4_png.rf.ldyENY5375QNImA8calX.png,J
X,5_png.rf.JY9fvDWTqYH4gVE3grua.png,I
X,6_png.rf.a8ijB0FUpIHugZYSsLnr.png,J
X,7_png.rf.Z6nFWllD0EAodqZu3E4N.png,I
X,8_png.rf.YBMtaZG5m0zxS7tFl0XY.png,I
X,9_png.rf.naI4d6MhSRxMw7wEvfZP.png,I
Y,0_png.rf.nSDZpNAmq6y0vRec3iv5.png,E
Y,10_png.rf.l6VzYRX4op6EJlllfPRx.png,V
Y,11_png.rf.2u7bG6i9sJLrz06iFPcH.png,L
Y,12_png.rf.NfZF0hNOyiUUGTMDHHJN.png,V
Y,13_png.rf.qmnxSz5tOKgtqStsyOqn.png,V
Y,14_png.rf.4QUOMnxWVeyhyKaWOvHZ.png,V
Y,15_png.rf.s6xlwgaHIsUPMMqOLywq.png,H
Y,16_png.rf.DfZu9D7Lx5RuEa7G0DGT.png,T
Y,17_png.rf.tSMTBnezDqRN0lkTbbsS.png,L
Y,18_png.rf.cIud5I0WLyguuj8BlTgw.png,L
Y,19_png.rf.JRwphwIPMNqRQ5kRuatY.png,L
Y,1_png.rf.AEcvfCDg5P25JWAtKxoK.png,E
Y,20_png.rf.3P0vP49ocgPOs5A80fwR.png,V
Y,21_png.rf.u8KdXfuPrOUO21C80Cx6.png,V
Y,23_png.rf.Ci1dRp1aLwijvRgvnQtS.png,R
Y,24_png.rf.H4qELSXtetc645ouotJo.png,D
Y,25_png.rf.LDtifZqJzAHlyTp1bZke.png,L
Y,26_png.rf.PzrDQF2yYmvIvHPlLHcO.png,L
Y,27_png.rf.I1Qe822ZqDRe1M2O66An.png,P
Y,28_png.rf.P5QZZcwZ3JfkvpRvXQkw.png,M
Y,29_png.rf.taRpMa5vtpMAB2vvqiol.png,T
Y,2_png.rf.Rs3gfQ04t7E3Gyu6uocz.png,B
Y,30_png.rf.2CNgVMuNVGRkuJR9VSeR.png,V
Y,31_png.rf.uLFPwJPhwi7d41WZb1Jz.png,V
Y,32_png.rf.OtPqMUjxenGSaluQwPYx.png,P
Y,33_png.rf.F9pDnNbObM21srCOJ0OY.png,D
Y,34_png.rf.hud0JPsFjdc1o2NS4wes.png,M
Y,35_png.rf.VDLY75Xn5O8shRGKvpGF.png,W
Y,36_png.rf.AybvSDxvHkcq6DjkWZI3.png,M
Y,37_png.rf.Wk6AJ3G2tTq2G3XqiKlJ.png,V
Y,38_png.rf.8kEY31Ri6h6Q6gL0aDH4.png,L
Y,39_png.rf.F1GdMRSXdYxq5B8XtdkL.png,R
Y,3_png.rf.BB7abGgeqZi6J42BwztU.png,F
Y,40_png.rf.k94JWcSCnSV4s3vsnj5D.png,I
Y,41_png.rf.ycbCmxW4MBerylRWEi1D.png,P
Y,42_png.rf.6ufmBV8Zkqww7RkTst8h.png,T
Y,43_png.rf.7meRoLgiB9Le9P1Tg9Xp.png,L
Y,44_png.rf.hBMTY2xTeKZtjJzqglqw.png,T
Y,45_png.rf.iX9LQ2Ta1FzBTajUbMQA.png,X
Y,46_png.rf.KgAFnTf7ZJ34RYHp9pdI.png,I
Y,47_png.rf.e3j0I0YwHS8tR8dQLXyN.png,V
Y,48_png.rf.mdu9ZixXYpOZYXexhXdL.png,L
Y,49_png.rf.OoH7XsfPsnb035IntpiQ.png,W
Y,4_png.rf.03jBhzh2o3gg89F03Zq0.png,L
Y,50_png.rf.HMWQOOZYzGuYEY3q4tCI.png,D
Y,51_png.rf.1ybfrvenTOodVNzyHt5Y.png,T
Y,52_png.rf.lnQp78HPa2Gmy3Io1lM1.png,L
Y,5_png.rf.lHTV0SbKhNKMdAOlO3pe.png,V
Y,6_png.rf.grrsF3Arp741pRuAuVII.png,V
Y,7_png.rf.ThvIUo2W60KbJs3bc0PM.png,V
Y,8_png.rf.65D4tlR5I4jUTSm9oDHn.png,J
Y,9_png.rf.Khjoick2DRkyySdtGses.png,D
